Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
28-08-2019,EQ,45,45.2,43.5,44.95,43.8,44.05,44.3,62.8,29.1,292461,12957177.4,1938
29-08-2019,EQ,44.15,44.3,43,44.05,43.4,43.4,43.57,62.8,29.1,175387,7641504.5,1079
30-08-2019,EQ,46,47.85,45.5,43.4,45.75,46.4,46.51,62.8,29.1,1922577,89417117.35,10562
03-09-2019,EQ,46,46.2,43.5,46.4,44.6,44.45,45.08,58.6,29.1,337233,15201727.4,1712
04-09-2019,EQ,44.8,44.8,43.5,44.45,43.95,43.85,43.94,58.6,29.1,266067,11690327.6,1478
05-09-2019,EQ,44.15,45.9,44.15,43.85,44.95,45.05,45.12,58.6,29.1,299542,13516819.15,1563
06-09-2019,EQ,45.25,45.8,44.75,45.05,45.05,45.1,45.22,58.6,29.1,278208,12580098.5,1878
09-09-2019,EQ,45.45,45.9,45,45.1,45.5,45.5,45.43,56.2,29.1,337267,15322831.85,1339
11-09-2019,EQ,45.55,49.1,45.5,45.5,48.5,48.3,47.78,56.2,29.1,1040310,49703367.95,3931
12-09-2019,EQ,49.05,50.25,48.4,48.3,48.6,48.9,49.45,56.2,29.1,922820,45630123.3,2869
13-09-2019,EQ,49.25,50.6,48,48.9,50.4,50.25,49.53,56.2,29.1,706131,34971247.25,2574
16-09-2019,EQ,49.95,57.5,49.85,50.25,55.4,55.55,55,57.5,29.1,5344257,293911791.1,21049
17-09-2019,EQ,55.9,57.2,53.35,55.55,54.5,54.85,55.35,57.5,29.1,1969318,109011465.1,8644
18-09-2019,EQ,55.6,55.7,52,54.85,52.85,53.05,53.76,57.5,29.1,1049757,56429764.65,5439
19-09-2019,EQ,53.1,53.3,48.85,53.05,50.3,50.15,51.1,57.5,29.1,1387090,70877065.55,6227
20-09-2019,EQ,50.5,53.4,49.2,50.15,51.4,51.6,51.47,57.5,29.1,1461426,75214423.4,5765
23-09-2019,EQ,52.5,54.5,51.7,51.6,51.95,52.2,52.75,57.5,29.1,1072941,56596650.15,3645
24-09-2019,EQ,52,53.5,51.3,52.2,52.6,52.7,52.56,57.5,29.1,763788,40142051.9,3268
25-09-2019,EQ,52.6,53.85,51.4,52.7,52.55,52.55,52.73,57.5,29.1,910875,48029437.5,3638
26-09-2019,EQ,52.6,60.45,52.1,52.55,59.15,59.15,58.4,60.45,29.1,6024700,351829198.1,23238
27-09-2019,EQ,59.15,60.05,56,59.15,57.3,57.35,58.11,60.45,29.1,2026755,117776088.6,7491
30-09-2019,EQ,57.55,61.45,55.8,57.35,58.25,58.25,59.56,61.45,29.1,4085782,243350032.2,15680
01-10-2019,EQ,58.75,59.3,55.9,58.25,56.7,56.5,57.63,61.45,29.1,1433723,82622107.85,5554
03-10-2019,EQ,56.7,63.25,55,56.5,61.6,61.2,60.5,63.25,29.1,3183487,192601457.8,13756
04-10-2019,EQ,61.85,66,61.2,61.2,64.35,65.15,64.03,66,29.1,6352717,406762496.9,27655
07-10-2019,EQ,65.45,68.7,62.6,65.15,68,68.05,66.31,68.7,29.1,4496152,298138702.4,18627
09-10-2019,EQ,68.3,74.3,67.5,68.05,71.4,71.45,71.54,74.3,29.1,6942443,496637892.9,33327
10-10-2019,EQ,71.4,74.5,70.55,71.45,73.95,73.8,73.11,74.5,29.1,3267575,238903735.4,16856
11-10-2019,EQ,74.6,79.35,74.2,73.8,79,78.75,77.64,79.35,29.1,6379751,495318113.5,29808
14-10-2019,EQ,79.45,81.25,72.2,78.75,78.75,79.15,78.4,81.25,30.15,5291524,414881661.6,21331
15-10-2019,EQ,79.8,81.2,77.75,79.15,80.5,79.95,79.88,81.25,30.15,2719906,217266565.8,15209
16-10-2019,EQ,80.6,81,79.3,79.95,80,80.25,80.1,81.25,30.15,1511651,121087993.7,8410
17-10-2019,EQ,80.45,92.9,80.25,80.25,88.15,88.85,88.21,92.9,30.15,8398359,740856321.3,50257
18-10-2019,EQ,89,93,88,88.85,88.45,89.6,91.22,93,30.15,3174728,289583320.5,21521
22-10-2019,EQ,90,91.25,84,89.6,86.6,86.6,86.91,93,30.15,2692862,234028278.4,15797
23-10-2019,EQ,86.55,89.8,85,86.6,86.55,86.65,87.27,93,30.15,1917829,167363014.6,12161
24-10-2019,EQ,87.35,87.75,85.1,86.65,86.2,86.15,86.15,93,30.15,1196231,103054555.9,6537
25-10-2019,EQ,85.9,93.1,85,86.15,89.4,88.95,89.97,93.1,30.15,3192580,287241625,22114
27-10-2019,EQ,90,91.5,89.5,88.95,89.8,90.2,90.39,93.1,30.15,678015,61286093.6,5100
29-10-2019,EQ,90.35,92.7,87.1,90.2,89.2,89.5,90.39,93.1,30.15,1977567,178752919.1,12728
30-10-2019,EQ,89.6,92,89.5,89.5,89.8,89.9,90.17,93.1,30.15,1188364,107159404.8,8154
31-10-2019,EQ,90.55,91.75,88.6,89.9,89.65,89.7,89.99,93.1,30.15,1051707,94638618.2,6277
01-11-2019,EQ,90.25,91,88.1,89.7,89.75,89.95,89.62,93.1,30.15,937093,83979605.35,5717
04-11-2019,EQ,89.7,95.85,89.6,89.95,92.95,92.65,93.24,95.85,30.15,3284998,306277084.1,20086
05-11-2019,EQ,93.2,93.6,90.1,92.65,90.7,90.7,91.52,95.85,30.15,963016,88138322.1,5702
06-11-2019,EQ,90,92.2,89.15,90.7,90.2,90.3,90.89,95.85,30.15,1188174,107993318.1,7423
07-11-2019,EQ,90.4,91.2,88.3,90.3,88.4,88.7,89.48,95.85,30.15,911495,81559768.45,5983
08-11-2019,EQ,88.8,89.6,83.6,88.7,86.8,86.7,86.91,95.85,30.15,1403419,121969637.7,8262
11-11-2019,EQ,86.8,95.25,85.2,86.7,94.1,93.85,91.92,95.85,30.15,4135563,380150337.6,19823
13-11-2019,EQ,95,99.8,94,93.85,95.6,96,97.19,99.8,30.15,6684791,649680534.6,41206
14-11-2019,EQ,96.7,98.5,93.5,96,95.2,95.05,95.36,99.8,30.15,1611104,153630031.8,12218
15-11-2019,EQ,95.4,96.7,94.5,95.05,95.85,95.5,95.64,99.8,30.15,1053101,100716559.4,7830
18-11-2019,EQ,95.95,96,93.65,95.5,93.9,94.05,94.37,99.8,30.15,643258,60702788.45,5065
19-11-2019,EQ,94.05,97.6,92,94.05,96.2,96.2,94.69,99.8,30.15,1471915,139376612.9,8990
20-11-2019,EQ,96.8,100.9,95.6,96.2,98.25,98.75,98.63,100.9,30.15,2279188,224804667.5,12887
21-11-2019,EQ,98.65,99.2,96.3,98.75,97.25,97,97.79,100.9,30.15,855172,83624083.9,5784
22-11-2019,EQ,97.45,106.7,95.3,97,106.7,106.7,103,106.7,30.15,4228833,435549102.2,24214
25-11-2019,EQ,107.7,117.3,106.7,106.7,113.8,114.3,113.59,117.3,30.15,6899872,783722410.1,48332
26-11-2019,EQ,114.5,118.85,110.85,114.3,115,115.15,115.49,118.85,30.15,3410913,393920445.2,27662
27-11-2019,EQ,115.8,126.65,115.4,115.15,126.65,125.9,122.62,126.65,30.15,5101074,625469234.3,30987
28-11-2019,EQ,127.25,132.15,127.25,125.9,132.15,132.15,130.02,132.15,30.15,3053265,396985920.9,23058
29-11-2019,EQ,136,138.75,132.35,132.15,137.15,137.1,137.3,138.75,30.15,5716364,784867908.3,35088
02-12-2019,EQ,138,138.7,130.25,137.1,132.25,131.3,131.81,138.75,30.15,3121254,411409920,18933
03-12-2019,EQ,132,132,124.75,131.3,124.75,124.75,125.63,138.75,30.15,1057611,132866530.1,6656
04-12-2019,EQ,119.55,130.95,118.55,124.75,127.9,128.55,123.87,138.75,30.15,6954803,861468427.2,33258
05-12-2019,EQ,129,133.95,128.6,128.55,129.5,129.95,130.97,138.75,30.15,1769948,231801925.6,17969
06-12-2019,EQ,129.6,131.25,123.5,129.95,126,126.4,126.69,138.75,30.15,1133254,143569898.9,13407
09-12-2019,EQ,125.3,126.25,121.05,126.4,123.25,124.65,123.98,138.75,30.15,981394,121669272.4,9698
10-12-2019,EQ,124.35,129,123.65,124.65,126.8,126.9,127.12,138.75,30.15,1078100,137047164.9,10567
11-12-2019,EQ,128,133.2,127.2,126.9,133.2,132.55,131.55,138.75,30.15,2319859,305177883.5,16359
12-12-2019,EQ,134.2,135.5,129.15,132.55,131.2,131.9,132.12,138.75,30.15,1195491,157953613,12548
13-12-2019,EQ,131.9,135.5,131.5,131.9,132.5,132.65,133.21,138.75,30.15,764794,101875333.1,8840
16-12-2019,EQ,133.3,137.9,132.7,132.65,134,134.4,135.23,138.75,30.15,2156419,291614915.1,17899
17-12-2019,EQ,135,137,134.55,134.4,135.2,135.55,135.75,138.75,30.15,957067,129920703.7,8717
18-12-2019,EQ,136.3,137.3,134,135.55,135,135.1,135.63,138.75,30.15,690735,93682951.45,6652
19-12-2019,EQ,134.95,135.45,133.05,135.1,134.25,134.25,134.18,138.75,30.15,483204,64835522.5,4860
20-12-2019,EQ,134.75,136.4,134.1,134.25,134.15,135.1,135.27,138.75,30.15,617642,83546192.25,5509
23-12-2019,EQ,135.1,141.85,134.75,135.1,141.85,141.85,140.3,141.85,30.15,2374429,333135796.2,12526
24-12-2019,EQ,146.45,148.9,145.1,141.85,148.9,148.9,147.75,148.9,30.15,1169913,172850445.8,7492
26-12-2019,EQ,156.3,156.3,156.25,148.9,156.3,156.3,156.3,156.3,30.15,347718,54348323.35,1253
27-12-2019,EQ,159.4,164.1,149.25,156.3,151,151,155.59,164.1,30.15,5370150,835559699.8,43818
30-12-2019,EQ,153.7,158.55,152.45,151,158.55,158.55,155.99,164.1,30.15,1567589,244533060.7,12547
31-12-2019,EQ,166.45,166.45,161.1,158.55,166.45,166.45,165.97,166.45,30.15,2050662,340356381.3,7063
01-01-2020,EQ,169.35,174.75,168.1,166.45,174.75,174.75,173.41,174.75,30.15,5417952,939512477,35158
02-01-2020,EQ,179.15,183.45,177.55,174.75,183.45,183.45,181.19,183.45,30.15,3087009,559323637.1,23173
03-01-2020,EQ,187.8,192.6,183,183.45,192.6,192.6,190.64,192.6,30.15,3670040,699643233.9,23947
06-01-2020,EQ,200,202.2,185.55,192.6,202.2,200.6,197.8,202.2,30.15,9497209,1878520207,73862
07-01-2020,EQ,208,210.6,203,200.6,210.6,210.6,209.46,210.6,30.15,2126797,445480469.3,15650
08-01-2020,EQ,215.8,221.1,214.45,210.6,221.1,221.1,219.86,221.1,30.15,1181338,259732104,7085
09-01-2020,EQ,232.15,232.15,232.15,221.1,232.15,232.15,232.15,232.15,30.15,273048,63388093.2,1276
10-01-2020,EQ,243.75,243.75,220.55,232.15,220.55,220.55,234.78,243.75,30.15,3337546,783577217.2,24049
13-01-2020,EQ,209.55,209.55,209.55,220.55,209.55,209.55,209.55,243.75,30.15,118786,24891606.3,1642
14-01-2020,EQ,199.1,199.1,199.1,209.55,199.1,199.1,199.1,243.75,30.15,80682,16063786.2,1425
15-01-2020,EQ,189.15,189.15,189.15,199.1,189.15,189.15,189.15,243.75,30.15,52323,9896895.45,1191
16-01-2020,EQ,179.7,179.7,179.7,189.15,179.7,179.7,179.7,243.75,30.15,60474,10867177.8,2210
17-01-2020,EQ,175.1,188.65,172.3,179.7,188.65,188.65,182.15,243.75,30.15,6703516,1221071060,40912
20-01-2020,EQ,198.05,198.05,185,188.65,198.05,198.05,194.95,243.75,30.15,2840614,553783950.2,28053
21-01-2020,EQ,199,207,192,198.05,200.2,202.25,202.04,243.75,30.15,3506909,708534848.4,39015
22-01-2020,EQ,204,208.95,194.55,202.25,197.6,197.65,201.43,243.75,30.15,1754417,353389493.7,21152
23-01-2020,EQ,199.2,199.9,190,197.65,191.55,192.2,193.32,243.75,30.15,1336193,258307661.9,17717
24-01-2020,EQ,187.5,194.9,182.6,192.2,189.25,190.25,187.05,243.75,30.15,2518115,471019958.9,28679
27-01-2020,EQ,189,194.1,186.5,190.25,190.7,190.75,191.97,243.75,30.15,881601,169242095.4,9913
28-01-2020,EQ,191.5,196.5,186.1,190.75,189.95,187.65,190.82,243.75,30.15,957274,182667974.9,11900
29-01-2020,EQ,188,191,185.05,187.65,186.05,186.3,186.72,243.75,30.15,631830,117978065,10351
30-01-2020,EQ,186.9,187.9,177.65,186.3,180.6,180.45,180.7,243.75,30.15,1024133,185060197.5,13500
31-01-2020,EQ,182.5,189.45,176.85,180.45,189.45,189.45,185.93,243.75,30.15,862006,160272602.3,10219
01-02-2020,EQ,192.8,197.9,183.15,189.45,185.75,186.85,192.39,243.75,30.15,1631445,313877185.8,26276
03-02-2020,EQ,186.85,196.15,186,186.85,196.15,196.15,192.36,243.75,30.15,1171000,225251107.4,15053
04-02-2020,EQ,201.9,205.95,190.1,196.15,198.2,198,199.47,243.75,30.15,3984199,794737191.2,57318
05-02-2020,EQ,196,203.8,190.8,198,192.4,193.25,195.82,243.75,30.15,1320812,258647882.2,19187
06-02-2020,EQ,193,202.9,190.5,193.25,202.9,202.9,199.76,243.75,30.15,2711020,541543466.7,19713
07-02-2020,EQ,208.95,213,206.25,202.9,213,213,212.15,243.75,30.15,2674856,567466972.6,13050
10-02-2020,EQ,219.9,221.65,207,213,212.5,213.35,214.46,243.75,30.15,2063806,442613347.1,26793
11-02-2020,EQ,215.9,217,208.15,213.35,211,211.25,212.86,243.75,30.15,1102243,234624521.6,15173
12-02-2020,EQ,212.1,213.45,204.85,211.25,208,207.65,208.21,243.75,30.15,879583,183134724.4,12339
13-02-2020,EQ,208,208.95,198,207.65,200,199.95,201.73,243.75,30.15,929657,187539584.6,14455
14-02-2020,EQ,201,209.9,201,199.95,206.85,206.8,206.7,243.75,30.15,1474525,304782560.3,18610
17-02-2020,EQ,208.4,208.4,198,206.8,198.1,198.35,200.53,243.75,30.15,773097,155030738.2,10575
18-02-2020,EQ,200.8,200.8,188.45,198.35,189.15,189.25,191.06,243.75,30.15,839722,160435389.6,15907
19-02-2020,EQ,191.9,198.7,191.75,189.25,197.4,197.85,197.68,243.75,30.15,2501070,494403613.6,24827
19-02-2020,EQ,191.9,198.7,191.75,189.25,197.4,197.85,197.68,243.75,30.15,2501070,494403613.6,24827
19-02-2020,EQ,191.9,198.7,191.75,189.25,197.4,197.85,197.68,243.75,30.15,2501070,494403613.6,24827
19-02-2020,EQ,191.9,198.7,191.75,189.25,197.4,197.85,197.68,243.75,30.15,2501070,494403613.6,24827
19-02-2020,EQ,191.9,198.7,191.75,189.25,197.4,197.85,197.68,243.75,30.15,2501070,494403613.6,24827
20-02-2020,EQ,197.85,198.15,193,197.85,195.1,194.85,194.74,243.75,30.15,911195,177447352.2,15542
24-02-2020,EQ,191.45,191.45,185.2,194.85,185.35,185.9,188.06,243.75,30.55,959369,180419581.8,29523
25-02-2020,EQ,184.75,188.8,178.15,185.9,179.85,180.55,182.12,243.75,30.55,861686,156930742.1,26004
26-02-2020,EQ,175.55,177.85,171.55,180.55,171.55,171.55,173.74,243.75,30.55,996786,173182708.9,23285
27-02-2020,EQ,165.3,167.95,163,171.55,163,163,163.75,243.75,30.55,727993,119210633.3,6066
28-02-2020,EQ,154.85,160,154.85,163,154.85,154.95,155.85,243.75,30.55,1655841,258063915.8,14645
02-03-2020,EQ,156.6,162.65,150,154.95,159,156.05,160.53,243.75,34.1,1127956,181073276.4,12138
03-03-2020,EQ,162.9,163,157,156.05,159.2,159.5,159.07,243.75,34.1,534459,85015692.2,7648
03-03-2020,EQ,162.9,163,157,156.05,159.2,159.5,159.07,243.75,34.1,534459,85015692.2,7648
03-03-2020,EQ,162.9,163,157,156.05,159.2,159.5,159.07,243.75,34.1,534459,85015692.2,7648
03-03-2020,EQ,162.9,163,157,156.05,159.2,159.5,159.07,243.75,34.1,534459,85015692.2,7648
03-03-2020,EQ,162.9,163,157,156.05,159.2,159.5,159.07,243.75,34.1,534459,85015692.2,7648
03-03-2020,EQ,162.9,163,157,156.05,159.2,159.5,159.07,243.75,34.1,534459,85015692.2,7648
04-03-2020,EQ,159.25,159.5,151.55,159.5,151.55,152,153.41,243.75,34.1,480121,73657122,5785
04-03-2020,EQ,159.25,159.5,151.55,159.5,151.55,152,153.41,243.75,34.1,480121,73657122,5785
04-03-2020,EQ,159.25,159.5,151.55,159.5,151.55,152,153.41,243.75,34.1,480121,73657122,5785
04-03-2020,EQ,159.25,159.5,151.55,159.5,151.55,152,153.41,243.75,34.1,480121,73657122,5785
04-03-2020,EQ,159.25,159.5,151.55,159.5,151.55,152,153.41,243.75,34.1,480121,73657122,5785
05-03-2020,EQ,151.55,158.75,145.45,152,152,152.5,151.26,243.75,34.1,1252377,189429840.3,21779
06-03-2020,EQ,144.9,147.2,144.9,152.5,144.9,144.9,145.17,243.75,34.1,425088,61708099.8,4263
09-03-2020,EQ,137.7,137.8,137.7,144.9,137.7,137.7,137.7,243.75,34.7,112896,15545965.1,1379
11-03-2020,EQ,131.1,136.4,130.85,137.7,130.85,130.85,132.18,243.75,34.7,1132428,149682988.9,9572
12-03-2020,EQ,124.35,124.35,124.35,130.85,124.35,124.35,124.35,243.75,34.7,26822,3335315.7,836
13-03-2020,EQ,118.15,130.55,118.15,124.35,130.55,123.4,121.33,243.75,34.7,2367027,287192824,10297
16-03-2020,EQ,120,128,117.25,123.4,118.6,117.7,120.06,243.75,34.7,1305459,156728494.2,12835
17-03-2020,EQ,115,123.55,111.9,117.7,123.55,123.4,121.17,243.75,34.7,1650022,199925071,10823
18-03-2020,EQ,125.1,129.55,124,123.4,129.55,129.4,127.08,243.75,34.7,1137426,144546274.9,9369
19-03-2020,EQ,125,135.85,122.95,129.4,135.85,135.65,131.55,243.75,34.7,920137,121040308.5,10818
20-03-2020,EQ,142.4,142.4,138.4,135.65,142.4,142.35,141.31,243.75,34.7,417369,58980050.4,5490
23-03-2020,EQ,135.25,138.95,135.25,142.35,135.25,135.25,135.5,243.75,34.7,255497,34619884.8,1963
24-03-2020,EQ,128.5,141.8,128.5,135.25,140.5,141.3,134.16,243.75,34.7,981069,131623443.9,7685
25-03-2020,EQ,140,148.35,136.95,141.3,148.25,148.1,144.79,243.75,34.7,436890,63256023.6,5976
26-03-2020,EQ,154,155.4,144.25,148.1,151,152.1,151.24,243.75,34.7,637211,96371302,8202
27-03-2020,EQ,154.5,157,144.5,152.1,148.5,148.75,150.63,243.75,34.7,567761,85522220.85,7334
30-03-2020,EQ,142.1,148.3,141.35,148.75,148,146.95,143.96,243.75,35.6,490699,70639256.15,5012
31-03-2020,EQ,147.3,154.25,146.95,146.95,154,153.25,152.12,243.75,35.6,452205,68787348.2,7084
01-04-2020,EQ,155.5,159,151,153.25,152.8,152.9,153.75,243.75,35.6,226224,34782558.3,3792
03-04-2020,EQ,152.9,154.85,150.45,152.9,151.5,151.9,151.71,243.75,35.6,259616,39385706.65,3215
07-04-2020,EQ,153.5,159.45,151.55,151.9,158.6,158.95,157.22,243.75,35.6,425190,66847633.75,5289
08-04-2020,EQ,166.85,166.85,162,158.95,166.85,166.45,165.59,243.75,35.6,702014,116248737.1,10187
09-04-2020,EQ,172.4,174.75,166.25,166.45,174.75,174.75,171.66,243.75,35.6,542554,93135554.6,8167
13-04-2020,EQ,180,183.45,167.05,174.75,183.3,183.35,178.74,243.75,35.6,769348,137510862,9174
15-04-2020,EQ,188,190.95,184,183.35,187.8,187.8,188.26,243.75,35.6,747409,140704859.4,9060
16-04-2020,EQ,182.3,195,182.3,187.8,193.85,193.85,192.02,243.75,35.6,431500,82858246.5,6620
17-04-2020,EQ,199,201,197,193.85,198.3,198.95,198.93,243.75,35.6,432615,86061806.3,9375
20-04-2020,EQ,200.05,204.9,197,198.95,202,200.75,199.76,243.75,35.6,493261,98532803,11123
21-04-2020,EQ,191,195.9,190.75,200.75,191.5,191.3,191.5,243.75,35.6,661617,126701173.6,8511
22-04-2020,EQ,191.2,198,184.75,191.3,197.8,197.2,191.89,243.75,35.6,568003,108991691.3,6819
23-04-2020,EQ,202.8,202.8,196,197.2,201,200,199.6,243.75,35.6,529475,105684027.3,5260
24-04-2020,EQ,199.1,199.1,194.9,200,196,195.95,195.94,243.75,35.6,232558,45568034.1,3716
27-04-2020,EQ,193,201,192,195.95,200.65,200.65,198.69,243.75,35.6,391809,77849546.35,5320
28-04-2020,EQ,201,204.65,198.1,200.65,202.9,203.65,202.37,243.75,35.6,339070,68617827.25,4506
29-04-2020,EQ,205,209.4,202.35,203.65,208.35,207.95,205.68,243.75,35.6,442718,91059955.75,4486
30-04-2020,EQ,211.1,212.85,208,207.95,211,210.45,210.42,243.75,35.6,488630,102818605.8,4561
04-05-2020,EQ,199.95,218,199.95,210.45,208.7,209.55,209.66,243.75,35.6,1698451,356092283.9,25272
05-05-2020,EQ,215,216,209.05,209.55,210.2,210.8,212.43,243.75,35.6,594712,126335256.5,11281
06-05-2020,EQ,211,214.2,205.3,210.8,211,211.85,210.81,243.75,35.6,604880,127513223.3,8814
07-05-2020,EQ,207.45,213,206.5,211.85,210.5,210.55,210.4,243.75,35.6,188208,39598976.15,4417
08-05-2020,EQ,211,213.5,208,210.55,212.5,212.25,211.64,243.75,35.6,289416,61251146.6,5494
11-05-2020,EQ,214.85,222.85,211,212.25,222.85,222.6,219.64,243.75,35.6,1063341,233552634.5,12041
12-05-2020,EQ,222,229.9,219.1,222.6,224.85,226.05,226.08,243.75,35.6,667224,150849317.1,19946
13-05-2020,EQ,233,235.95,228,226.05,229.55,231,231.4,243.75,35.6,563566,130411471,8039
14-05-2020,EQ,229.4,232.8,220.55,231,226.85,228.55,228.39,243.75,35.6,416147,95043701.55,10030
15-05-2020,EQ,228.6,231.5,225.7,228.55,230,230.25,228.22,243.75,35.6,325461,74275339.25,5274
18-05-2020,EQ,229,235,218.75,230.25,229.75,229.25,227.1,243.75,38.6,651936,148056393.6,12089
19-05-2020,EQ,230,235.05,230,229.25,232.25,233.65,232.91,243.75,38.6,477713,111262447.6,9465
20-05-2020,EQ,231,235.5,227,233.65,235,234.7,231.82,243.75,38.6,354733,82234997.6,10036
21-05-2020,EQ,233.95,244.35,233,234.7,236.4,235.1,237.6,244.35,38.6,365834,86923087.8,9347
22-05-2020,EQ,237,242,232,235.1,239.1,239.65,238.04,244.35,38.6,495551,117960171.5,8183
26-05-2020,EQ,240,243.95,236.5,239.65,238.6,239.9,239.77,244.35,38.6,281221,67428234.35,9290
27-05-2020,EQ,240,243.2,237.05,239.9,242.75,242.6,241.03,244.35,38.6,316188,76209303.95,7363
28-05-2020,EQ,242.6,251.7,240.3,242.6,246,246,247.61,251.7,38.6,444387,110036004.8,8425
29-05-2020,EQ,246,249.8,246,246,247,248.6,248.35,251.7,38.6,294574,73158432.6,8778
01-06-2020,EQ,253.9,261,251.5,248.6,261,260.75,259.41,261,38.6,864596,224285574.7,14757
02-06-2020,EQ,269,273.75,264.05,260.75,273.75,273.75,270.96,273.75,38.6,371599,100688663.6,6009
03-06-2020,EQ,287.4,287.4,261.2,273.75,277.95,273.85,281.59,287.4,38.6,1411752,397528359.4,22115
04-06-2020,EQ,274.9,282.6,263.5,273.85,273.85,274,271.26,287.4,38.6,1332983,361579466.8,39599
05-06-2020,EQ,274,286,271.15,274,283.15,284.25,279.63,287.4,38.6,1044811,292164294.1,14601
08-06-2020,EQ,288.35,298.45,283.2,284.25,298.4,297.75,290.93,298.45,38.6,1368198,398054612.6,18066
09-06-2020,EQ,312.6,312.6,308.9,297.75,312.6,312.6,312.13,312.6,38.6,1422436,443990570.3,6905
10-06-2020,EQ,328.2,328.2,328.2,312.6,328.2,328.2,328.2,328.2,38.6,403398,132395223.6,1210
11-06-2020,EQ,344.6,344.6,315.3,328.2,332.9,332.05,336.68,344.6,38.6,5505021,1853443777,86371
12-06-2020,EQ,315.45,339.95,315.45,332.05,335,336.4,331.27,344.6,38.6,2889448,957186995.3,47326
15-06-2020,EQ,344.85,351,338,336.4,351,346.15,342.29,351,38.6,2701757,924774674.1,38973
16-06-2020,EQ,360.2,363.45,350,346.15,363.45,363.45,360.73,363.45,38.6,3265090,1177804125,34648
17-06-2020,EQ,371.5,381.6,370,363.45,381.6,381.6,379.78,381.6,38.6,940601,357219263.3,7906
18-06-2020,EQ,400.65,400.65,391.1,381.6,400.65,400.65,399.49,400.65,38.6,2333788,932328247,20621
19-06-2020,EQ,419.95,420.65,413.65,400.65,420.65,420.65,420,420.65,38.6,2882495,1210656006,32853
22-06-2020,EQ,441.65,441.65,439,420.65,441.65,441.65,441.34,441.65,40.45,1646544,726683407,17958
23-06-2020,EQ,463.7,463.7,455.25,441.65,463.7,463.6,463.48,463.7,40.45,4101848,1901106045,43991
24-06-2020,EQ,486.75,486.75,440.45,463.6,440.45,440.45,453.4,486.75,40.45,4430431,2008771576,97782
25-06-2020,EQ,418.45,418.45,418.45,440.45,418.45,418.45,418.45,486.75,40.45,158392,66279132.4,6112
26-06-2020,EQ,397.55,397.55,397.55,418.45,397.55,397.55,397.55,486.75,40.45,147247,58538044.85,7303
29-06-2020,EQ,377.7,377.7,377.7,397.55,377.7,377.7,377.7,486.75,42.5,94453,35674898.1,6041
30-06-2020,EQ,358.85,358.85,358.85,377.7,358.85,358.85,358.85,486.75,42.5,126379,45351104.15,3967
01-07-2020,EQ,340.95,340.95,340.95,358.85,340.95,340.95,340.95,486.75,42.5,80914,27587628.3,3780
02-07-2020,EQ,323.95,357.95,323.95,340.95,357.95,357.95,340.25,486.75,42.5,3295011,1121127189,41108
03-07-2020,EQ,375.8,375.8,375.8,357.95,375.8,375.8,375.8,486.75,42.5,127962,48088119.6,2123
06-07-2020,EQ,394.55,394.55,362.25,375.8,394.55,394.55,384.85,486.75,42.5,5078968,1954627114,70512
07-07-2020,EQ,400.4,414.25,376,394.55,414.25,413.75,406.32,486.75,42.5,5554195,2256793032,107394
08-07-2020,EQ,410,424.85,393.1,413.75,393.1,393.1,409.49,486.75,42.5,2943194,1205214074,67649
09-07-2020,EQ,385,393,373.45,393.1,373.45,373.6,377.34,486.75,42.5,2630050,992430409.9,57117
10-07-2020,EQ,365,384.45,356.65,373.6,373.45,371.05,368.32,486.75,42.5,1883787,693840961.8,42553
13-07-2020,EQ,381,382.65,361.6,371.05,364,364.75,370.63,486.75,42.5,855922,317228551.7,21423
14-07-2020,EQ,364,364.75,346.75,364.75,347.2,348.1,352.06,486.75,42.5,892125,314081820.7,25394
15-07-2020,EQ,348,365.5,346.15,348.1,356.15,354.55,361.4,486.75,42.5,1980494,715757346.9,30463
16-07-2020,EQ,353,359.95,338.05,354.55,348,348.3,348.72,486.75,42.5,969385,338043373.5,20501
17-07-2020,EQ,352.3,354.75,344.3,348.3,349,347.3,348.96,486.75,42.5,586031,204504075.6,14687
20-07-2020,EQ,349,362.9,348,347.3,350.45,349.95,353.36,486.75,42.5,899002,317668029.2,18251
21-07-2020,EQ,352.1,354.5,345,349.95,347.5,347.35,348.33,486.75,42.5,463874,161579014.5,13447
22-07-2020,EQ,345,346.95,332.55,347.35,337.4,336,338.47,486.75,42.5,536991,181756988.9,15484
23-07-2020,EQ,337.4,340,320,336,320.3,320.3,325.58,486.75,42.5,832614,271078554.5,23701
24-07-2020,EQ,315,336.3,305.6,320.3,336.3,336.3,327.59,486.75,42.5,1468516,481069850.8,23115
27-07-2020,EQ,345.95,353.1,325.25,336.3,343.2,342.2,344.55,486.75,42.5,1835725,632492387.4,38586
28-07-2020,EQ,344.6,344.6,336,342.2,338,338.05,339.52,486.75,42.5,475248,161358008.5,12869
29-07-2020,EQ,338,345.75,333.5,338.05,336.6,338.4,340.32,486.75,42.5,567331,193076607.7,12817
30-07-2020,EQ,338.35,350.95,338.35,338.4,341.3,341.45,344.38,486.75,42.5,530970,182857084.9,12202
31-07-2020,EQ,340.05,348.9,338,341.45,341.7,340.65,343.44,486.75,42.5,452663,155460843,9848
